,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,category,date,source,text,title,month,country-source,article_len,ratio_not_stop_w,avg_word_len,title_len,ratio_unique_words,ner,sen,ratio_not_stop_w_t
0,0,0,6411,Region,2019-01-23,N1-USA,"[Srđan Milaković zamenik gradonačelnika Vukovara kaže da čelnik tog grada Ivan Penava već mesecima diže tenzije i da napada na dečaka ne bi ni bilo da situacija nije zaoštrena. Ne želimo da se srpska zajednica obračunava s gradonačelnikom to je problem imidža i hrvatske države i premijera i oni treba da raščiste te stvari među sobom dodao je. Ne smiruju se strasti posle istupa gradonačelnika Vukovara Ivana Penave koji je na konferenciji za novinare početkom prošle nedelje optužio Samostalnu demokratsku srpsku stranku (SDSS) za puzajuću velkosrpsku agresiju i koji je objavio snimak đaka srpske nacionalnosti koji nisu ustali kada je intonirana hrvatska himna na utakmici u Borovom Selu. Penava je posle toga pozvan na razgovore u Zagreb kod premijera Plenkovića ali tu se ova priča ne završava. Usledio je incident u kojem je napadnut i lakše povređen jedan od srednjoškolaca sa objavljene fotografije koji u Vukovaru pohađa nastavu na srpskom jeziku. 22.01.2019. 18.01.2019. 23.01.2019.  Srđan Milaković zamenik gradonačelnika Vukovara upitan o napadu na dečaka kaže da je problem vreme u kom se on desio a koje je puno tenzija koje dolaze kako ocenjuje od gradonačelnika. To traje određeni vremenski period od najave protesta u septembru zbog sporosti u rešavanju ratnih zločina dodaje. Onda je došla ta konferencija na kojoj je gradonačelnik pronašao neka četiri slova S na snegu i označio decu iz škole koja nisu ustala na hrvatsku himnu i izneo priču o čoveku koji je psihički bolestan iz okolnog sela a koji je nosio na sebi znak JNA navodi gost Dana uživo. Milaković kaže da se postavlja pitanje da li bi se incident sa dečakom i desio da nije bilo takvog podizanja tenzija. MUP RH je rekao da se radi o sukobu navijačkih grupa ja sam skeptičan roditelji su rekli da on nije pripadnik nijedne navijačke grupe oglasio se i direktor škole o tom detetu zna se kakav je u toj školi kaže. To je pokušavanje stavljanja u drugi kontekst od strane policije ocenjuje gost N1. Milorad Pupovac lider SDSS i predsednik SNV je izjavio da je gradonačelnik Vukovara prekršio Zakon o dobrobiti dece Međunarodnu konvenciju o pravima dece i Zakon o ličnim podacima time što je objavio snimak. Na pitanje da li smatra da će odgovarati zbog toga Milaković kaže da je skeptičan. Milaković ističe da ni srpskoj zajednici ni ostalim građanima Vukovara ne odgovara takvo zaoštravanje. Mi jesmo navikli na tenzije dugi niz godina one se podignu pa dođe do stabilizacije pa se ponovo podignu ali potpuno je promašena ovakva vrsta komunikacije i isključivost ljudi koji je pokazuju to je strahovito nazadovanje ocenio je. ""Mi ne želimo da se srpska zajednica obračunava sa gradonačelnikom niti da se on obračunava sa nama to je problem imidža i hrvatske države i premijera i mislim da oni treba da raščiste te stvari među sobom"" kaže Milaković. On ocenjuje da je Penava najavom protesta za kažnjavanje ratnih zločina u izvesnom smislu stavio metu na srpsku zajednicu. Teret zločina i hipoteka rata se stavlja isključivo na srpsku zajednicu i taj pritisak se osećao među ljudima koji pod njim ne mogu da funkcionišu naveo je. Dodao je i da od mirne reintegracije mnoga prava Srba nisu dovedena do kraja da su neka u domenu lokalne samouprave a neka u domenu države i navodi primere kad je u pitanju proporcionalno zapošljavanje na lokalu ali i van Penavinog resora - registracija škola na srpskom jeziku i ćiriličnom pismu...  Milaković navodi da mu je drugi mandat na mestu potpredsednika Vukovara i da je imao sa Penovom fazu ""na dobar dan"" a da je druga bila svedena ""na moranje"" i na minimum komunikacije. Gradonačelnik ima kolegijume i ja sam bio isključen i nisam bio na njima dobrodošao navodi. Počeo je onda taj ne znam čime isprovociran zaokret ka desno od najave protesta u septembru i naša komunikacija se pogoršala dodaje. Ističe da su posle toga završila u pritvoru dva pripadnika srpske zajednice a da je na jednog od njih pokazano prstom na tim protestima. Otvorena je hajka i na druge pripadnike srpske zajednice navodi Milaković. Govoreći o ostvarivanju prava Srba kaže da je od mirne reintegracije prošlo nekoliko faza - period protektorata međunarodne zajednice kada su kako kaže stvari funkcionisale kao i u vreme pristupanja Hrvatske EU. Tada su doneti zakoni i ugrađeni međunarodno-pravni standardi navodi gost N1 dodajući da je bilo ljudi koji su bili skloniji saradnji da je bilo dobre volje... A s druge strane sledi period ulaska Hrvatske kada dolazi do novog pristupa i kako kaže nadglasavanja u smislu - ne moramo da poštujemo propise koje smo doneli izgleda da smo ih doneli samo zbog pristupanja EU. Propisana je dvojezičnost u Vukovaru i nema je kaže gost N1 i dodaje da za to i slične propise koji se ne sprovode - nema sankcija. ""Kad nema političke volje mi imamo problem i problem su institucije kojima bismo se mi obratili oko nesprovođenja zakona i teške pozicije srpske zajednice"" dodao je. EU smatra da kad su države ispunile standarde i ušle u EU da te standarde i poštuju navodi Milaković. On kaže da je za takvo stanje malo kriva i srpksa zajednica i zamera Miloradu Pupovcu predsedniku SDSS i SNV jer je kako kaže dao blanko saglasnost u pogledu srpske zajednice. Kaže da SDSS koji je u faktičkoj koaliciji sa HDZ-om i čini s njima vlast treba da izvrši snažniji pritisak prema vladajućoj većini da se određeni problemi srpske zajednice reše. Milaković primećuje da se u medijskom prostoru Hrvatske osporava pravo Srba na obrazovanje iako se isto to traži za hrvatsku manjinu u Srbiji a da hrvatska manjina u Vojvodini ostvaruje isto to pravo na obrazovanje po ugledu na ono koje Srbi imaju u Hrvatskoj što je ističe neprincipijelno. Posle sastanka s Penavom hrvatski premijer Andrej Plenković je poručio da bi gradonačelnik Vukovara trebalo bolje da razume šta je državna a što lokalna politika jer su ga i mnogi pripadnici srpske manjine podržali u trci za vukovarskog gradonačelnika. Penava stvara problem na državnom nivou premijeru on je i pre toga tražio zabranu Demokratske stranke Srba na čijem sam čelu zbog istupa i nekih izjava o ratnoj prošlosti i Oluji i sam premijer treba da spreči da postoji gradonačelnik koji šalje takvu vrstu poruka kaže na to gost N1. Ocenjuje i da hrvatski premijer kalkuliše i računa kolika bi bila šteta jer u HDZ-u imaju svoje unutrašnje sukobe. Premijer pokušava da proceni koji mu je trenutak dobar za potencijalno razrešenje situacije sa Penavom zaključuje Srđan Milaković.     ]","Milaković: Gradonačelnik Vukovara mesecima diže tenzije, Srbi osećaju pritisak",1,USA,1070,0.09532710280373832,6.02803738317757,9,0.5121495327102804,"['demokratske', 'andrej', 'plenković', 'hrvatski', 'srđan', 'kalkuliše', 'gradonačelnik', 'hrvatske', 'ivana', 'eu', 'ivan', 'vukovaru', 'srba', 'milaković', 'blanko', 'srbiji', 'hrvatskoj', 'hdz', 'zagreb', 'stranke', 'mup', 'faktičkoj', 'milorad', 'sdss', 'rh', 'penave', 'selu', 'snv', 'vojvodini', 'stranku', 'pupovac', 'pupovcu', 'vukovara', '18.01.2019', 'penava', 'borovom']",0.0,0.0
1,1,1,10188,,2019-01-29 18:49:47,RFE-USA,"Zvaničnici Evropske unije (EU) su izjavili da su tokom sastanka sa kopredsedavajućima pregovaračkog tima Kosova informisani o najnovijim kretanjima u vezi sa dijalogom i da su još jednom sagledali napredak koji je postignut u dosadašnjem toku dijaloga o normalizaciji odnosa Kosova i Srbije.  Neimenovani zvaničnik EU je posle susreta sa Fatmirom Ljimajem i Špendom Ahmetijem izjavio da su informisani o poslednjim aktivnostima na Kosovu uključujući i o zakonu o dijalogu te o radu komisije koja radi na izradi platforme za dijalog.  ""EU pozdravlja njihove napore da ispunjavaju mandat koji su dobili od Skupštine Kosova ka jedinstvenoj poziciji i u uskoj koordinaciji sa svim ustavnim organima"" rekao je zvaničnik EU. Ljimaj i Ahmeti posle susreta nisu davali izjave za medije.  Ovo je drugi sastanak predstavnika pregovaračkog tima Kosova sa predstavnicima EU. Prvi je održan 8. januara i tada se pregovarački tim Kosova u punom sastavu susreo sa visokom predstavnicom EU za spoljnu politiku i bezbednost Federikom Mogerini.",EU: Informisani smo o kretanjima u vezi dijaloga Prištine i Beograda,1,USA,156,0.16666666666666666,6.576923076923077,11,0.6987179487179487,"['eu', 'fatmirom', 'prištine', 'srbije', 'ljimajem', 'špendom', 'ahmetijem', 'skupštine', 'ljimaj', 'unije', 'kosova', 'evropske', 'kosovu']",0.009174311926605505,0.36363636363636365
2,2,2,8241,Aktuelno,2018-11-01 20:51:28,VOA-USA,Predsednik Donald Tramp najavio je da njegova administracija sprema promene sistema za azil i da onima koji u SAD uđu ilegalno neće biti dozvoljeno da zatraže azil već da će biti zadržani na granici.  Predsednik je istakao će ilegalni imigranti pa čak i cele porodice biti zadržavani u šatorskom naselju na južnoj granici koje već gradi 5000 vojnika. Za aktuelnu situaciju sa imigrantima Tramp je okrivio demokrate – čija je politika bila da ilegalne imigrante privode i puštaju na slobodu do suđenja. „Više ih nećemo puštati kada ih uhvatimo ostaće u našoj nadležnosti dok ih ne deportujemo“ rekao je Tramp. Prema sadašnjem zakonu o imigraciji svako ko uđe u SAD ima pravo da zatraži azil bez obzira na to da li je u zemlju ušao na zvaničnom graničnom prelazu ili ne. Tramp je ponovo karavan imigranata nazvao „invazijom“ i tvrdi da su u toj grupi većina muškarci. Poručio im je da niko neće moći da uđe u SAD i da se „odmah vrate nazad i ne troše vreme“. Američki predsednik kaže da migrantima iz karavana Meksiko ponudio azil posao priliku da se obrazuju i leče ali da oni to nisu hteli da prihvate već su „nasilno prešli meksičku granicu i povredili vojnike i policajce“. Tramp pooštrava stav o ilegalnoj imigraciji koja je važna tema za bazu njegovih birača nedelju dana pred kongresne izbore koji će odlučiti hoće li republikanci zadržati kontrolu nad oba doma Kongresa. Posle govora u Beloj kući američki predsednik će otići na predizborni miting u Misuriju. ,"""Azil u SAD će moći da traže samo imigranti koji uđu legalno""",11,USA,249,0.17269076305220885,5.887550200803213,12,0.6947791164658634,"['sad', 'donald', 'izbore', 'šatorskom', 'beloj', 'meksiko', 'tramp', 'misuriju', 'imigrantima']",0.0,0.5
3,3,3,9292,,2018-11-27 17:54:34,RFE-USA,Parlament Makedonije oduzeo je danas popodne poslanički imunutet Nikoli Gruvskom bivšem makedonskom premijeru koji je pobjegao u Mađarsku.  Za oduzimanje imunuteta glasala su 62 poslanika u parlamentu koji ima 120 mjesta. Sjedinici nisu prisustvovali poslanici opozicionog VMRO DPMNE čiji je Gruevski počasni predsjednik. Gruevski koji je u jednom sudskom postupku već pravomoćno osuđen na dvije godine zatvora pobjegao je 11. novembra u Mađarsku da bi izbjegao služenje kazne i u toj zemlji u ekspresnom postupku dobio politički azil.  ,Gruevski ostao bez poslaničkog imuniteta,11,USA,78,0.1794871794871795,6.884615384615385,5,0.8205128205128205,"['dpmne', 'mađarsku', 'vmro', 'makedonskom', 'gruevski', 'gruvskom', 'nikoli', 'makedonije']",-0.016129032258064516,0.2
4,4,4,5149,Svet,2018-12-15,N1-USA,[Zvaničnici gotovo 200 zemalja koji učestvuju na konferenciji UN o klimatskim promenama u Poljskoj još nisu dogovorili pravila o smanjenju zagađenja pošto je u poslednjem trenutku Brazil izneo nove zahteve. Posle dve nedelje intenzivnih pregovora u poljskom gradu Katovice delovalo je da su zvaničnici blizu postizanja dogovora o pravilima primene Pariskog sporazuma o klimatskim promenama iz 2015. godine u cilju suočavanja sa zajedničkom pretnjom globalnog zagrevanja navodi AP. Pregovarači su došli do nacrta sporazuma koji postavlja većinu uslova pod kojima države moraju da prijave svoje nivoe emisije gasova s efektom staklene bašte i aktivnosti na njihovom smanjivanju. Pariski sporazum o klimi postavio je cilj da se do kraja veka spreči rast temperatura u svetu za više od dva stepena Celzijusa a ako je moguće i za više od 15 stepeni. Međutim ostalo je da se pravila dalje razrade. Učesnici konferencije u Katovicama trebalo je da preciziraju kako će zemlje izveštavati o svojim emisijama gasova s efektom staklene bašte ključnom faktoru koji doprinosi globalnom zagrevanju. Siromašne zemlje su tražile garancije da će dobiti finansijsku pomoć za smanjenje emisije tih gasova za prilagođavanje neizbežnim promenama kao što je rast nivoa mora i za nadoknadu već nastale štete.  ],"Za sada bez dogovora na konferenciji UN o klimi, Brazil izneo nove zahteve",12,USA,196,0.18877551020408162,6.571428571428571,13,0.7397959183673469,"['un', 'poljskoj', 'poljskom', 'brazil', 'katovice']",0.0,0.3076923076923077
5,5,5,6927,Vesti,2019-01-30,N1-USA,"[Iz inicijative ""Univerzitetske podrške"" protestima ""Jedan od pet miliona"" za N1 je rečeno da do danas imaju 950 potpisnika i da je to samo po sebi komentar na izjavu ministra prosvete Mladena Šarčevića.  Podsetimo ministar Šarčević je govoreći o podršci akademske zajednice građanskim protestima rekao između ostalog da tu ""nema ozbiljnih imena"". Inicijativa ""Univerzitetska podrška"" dodaje da uz potpisnike proglasa pojedinačnih fakulteta i instituta taj broj u zbiru prelazi 1.300. 29.01.2019. 30.01.2019. 30.01.2019. Navode da među potpisnicima ima akademika profesora emeritusa redovnih profesora docenata asistenata i stručnih saradnika sa svih fakulteta (31) Univerziteta u Beogradu svih fakulteta (4) Univerziteta umetnosti u Beogradu kao i sa brojnih fakulteta Univerziteta u Nišu (12 od 14) Univerziteta u Novom Sadu (8 od 14) Univerziteta u Kragujevcu (6 od 12) Univerziteta u Prištini sa sedištem u Kosovskoj Mitrovici (4 od 10); zatim naučnih savetnika naučnih saradnika i istraživača-saradnika sa 17 naučnih instituta a zastupljene su i brojne druge visokoškolske ustanove. U inicijativi za N1 kažu da spisak potpisnika neprekidno raste ali da nisu važni brojevi već dizanje glasa akademske zajednice.  Primećuju da je ministar Šarčević u gostovanju u Dan uživo na TV N1 diskvalifikovao kao ""profesore u penziji"": Dejan Mijač (FDU) Žarko Trebješanin (Filozofski) Ljubomir Madžar (Ekonomski) Ranko Bugarski (Filološki) Vladeta Janković (Filološki) Sreten Petrović (Filološki) Jovan Lole Vasiljević (Medicinski) Vesna Cvejić (Medicinski) Vladimir Kekić (Biološki) Mira Petronijević (Građevinski)...  Dodaju da od aktivnih profesora ministar nije primetio profesore emerituse Gorana Markovića (FDU) Branimira Karanovića (Fakultet primenjenih umetnosti) Zoranu Jelić-Ivanović (Farmaceutski) Mariju Mostaricu-Stojković (Medicinski) ali ni redovne profesore: npr. Milenu Dragičević Šešić (FDU) Egona Savina (FDU) Danicu Popović (Ekonomski) Milojka Arsića (Ekonomski) ali ni članove SANU Isidoru Žebeljan Slavka Mentusa Dušana Teodorovića i Vladicu Cvetkovića.   ]","""Univerzitetska podrška"": Broj potpisnika najbolji komentar na izjavu Šarčevića",1,USA,281,0.11743772241992882,7.370106761565836,9,0.7259786476868327,"['janković', 'umetnosti', 'žebeljan', 'primenjenih', 'kekić', 'dejan', 'bugarski', 'gorana', 'popović', 'kragujevcu', 'vesna', 'nišu', 'novom', 'zoranu', 'jelić', 'vladicu', 'dušana', 'danicu', 'cvejić', 'vladeta', 'prištini', 'madžar', 'mijač', 'savina', 'kosovskoj', 'egona', 'mitrovici', 'šarčević', 'arsića', 'lole', 'petronijević', 'karanovića', 'univerziteta', 'markovića', 'sreten', '30.01.2019', 'ekonomski', 'jovan', 'branimira', 'mladena', 'beogradu', 'ivanović', 'mostaricu', 'žarko', 'šarčevića', 'ljubomir', 'teodorovića', 'u', 'slavka', 'sadu', 'građanskim', 'stojković', 'trebješanin', 'fakultet', 'ranko', 'cvetkovića', 'mariju', 'mentusa', '-', 'mira', 'vladimir', 'vasiljević', 'petrović']",0.0,0.1111111111111111
6,6,6,9808,,2018-12-31 12:49:09,RFE-USA,"Policijski službenici Policijske uprave Banjaluka raspisali su potjernicu za pet lica među kojima je Davor Dragičević potvrđeno je za BHRT iz Ministarstva unutrašnjih poslova Republike Srpske. Kako je saopšteno osim za Dragičevićem potjernica je raspisana za još četiri osobe čiji su inicijali S.M. A.G. S.B. i NJ.T. U skladu sa Uputstvom o vršenju potražne djelatnosti potjernica za navedenim licima je podignuta zbog sumnje da su počinili krivična djela i prekršaje saopšteno je iz MUP-a RS. U saopštenju su dodali da će policijski službenici preduzeti sve mjere i radnje na pronalasku navedenih lica i dokumentovanju počinjenih krivičnih djela i prekršaja. I televizija RTRS je javila da policija traga za Davorom Dragičevićem i još četiri lica s tim što su potjernicu nazvali ""raspis o traganju."" ""Policijski službenici Policijske uprave Banjaluka pokrenuli su danas u skladu sa Uputstvom o vršenju potražne djelatnosti raspis o traganju za licima D.D S.M A.G S.B i Nj.T svi iz Banjaluke zbog sumnje o počinjenim krivičnim djelima i prekršajima"" navodi RTRS blizak vlastima RS. Članovi Grupe “Pravda za Davida” Ozren Perduv Marko Mikić te Dušanka Srdanović koje je policija sinoć privela pušteni su iz pritvora nakon 12 sati. Kako su rekli u Policijskoj upravi Banjaluka policija je bila uglavnom korektna a na teret im se stavlja što su uzvikivali “Pravda za Davida” i “Ubice” nakon što je isteklo vrijeme u kojem je odobren protest odnosno nakon 20 sati. Navedene osobe ne znaju gdje je Davor niti žele govoriti o daljim potezima Grupe prenosi BHRT.  Održan protest 'Pravda za Davida' nekoliko uhapšenih",Raspisana potjernica za Davorom Dragičevićem,12,USA,253,0.13043478260869565,6.359683794466403,5,0.6324110671936759,"['srdanović', 'banjaluka', 'rtrs', 'marko', 'mup', 'dragičevićem', 'ozren', 'rs', 'potjernica', 'privela', 'dragičević', 'perduv', 'banjaluke', 'republike', 'davida', 'srpske', 'davor', 'dušanka', 'pravda', 'mikić']",-0.02304147465437788,0.2
7,7,7,8162,Vesti,2019-02-27,N1-USA,[Udruženje novinara Srbije (UNS) saopštilo je da je u 2018. godini evidentirano manje napada na novinare nego 2017. ali da je incident u kojem je upaljena kuća novinara portala Žig info Milana Jovanovića najteži incident ugrožavanja bezbednosti novinara u poslednjih 12 godina. Kako se navodi u saopštenju UNS je u bazi za 2018. godinu evidentirao 54 slučaja u kojima su se novinari i medijski radnici žalili udruženju na napade pritiske i pretnje ili su ti incidenti objavljeni u medijima. Evidentirano je šest fizičkih napada šest verbalnih pretnji 11 slučajeva onemogućavanja rada šest pretnji na društvenim mrežama u okviru kojih su i slučajevi jezika mržnje tri obaranja sajtova i Fejsbuk profila tri hapšenja i jedan otkaz. Osim ovih UNS je zabeležio još 16 drugih pritisaka i incidenata: obijanje prostorije medijske kuće pritiske tužbama administrativni pritisak uništavanje imovine ugrožavanje bezbednosti… U UNS-ovoj bazi je registrovan ali nije uračunat nestanak Stefana Cvetkovića protiv kojega je pokrenuta istraga za lažno prijavljivanje otmice. Broj napada i pritisaka prošle u odnosu na 2017. godinu smanjen je za oko deset. U 2017. bilo je skoro duplo više fizičkih napada (11) u odnosu na prošlu godinu.  ],"UNS: U 2018. ukupno 54 slučaja napada, pritisaka i pretnji novinarima",2,USA,189,0.1164021164021164,6.476190476190476,11,0.6878306878306878,"['srbije', 'uns', 'stefana', 'cvetkovića', 'jovanovića', 'milana', 'saopštilo', 'tužbama']",-0.012345679012345678,0.09090909090909091
8,8,8,3609,Politika,2019-01-11 15:24:00,Sputnik-RU,Predsedavajući Predsedništva Bosne i Hercegovine Milorad Dodik izjavio je danas povodom kako je rekao orkestriranih napada na hrvatske predstavnike koji su 9. januara bili u Banjaluci da su njemu svi gosti dragi.Što se ambasadora Hrvatske u BiH Ivana del Vekia tiče Dodik je rekao da on nije bio ni na jednom od prijema koji su održani toga dana povodom Dana Republike Srpske.  On je dodao da se tek negde na kraju prijema susreo sa Del Vekiom.„Kako to neko tumači to je njihova stvar. U svakom slučaju veoma sam zadovoljan i zahvalan sam gospodinu Čoviću što je bio sa ljudima iz hrvatskog naroda i mislim da to zaslužuje našu pažnju“ poručio je Dodik prenela je sarajevska N1 TV.Dodik je rekao da će zvaničnici iz Republike Srpske „uzvratiti Hrvatima na njihov poziv kada budu obeležavali važne narodne praznike“.  Predsedavajući Predsedništva BiH je primetio da je u svemu tome video orkestrirani napad na one koji su bili na svečanosti.„Još jednom sam zahvalan gospodinu Čoviću. Mislim da je to deo njegovog opredeljenja da gradi dijalog sa narodima u BiH“ kazao je Dodik.,Dodik: Uzvratićemo Hrvatima!,1,RU,178,0.21910112359550563,6.044943820224719,3,0.6404494382022472,"['hrvatske', 'dodik', 'ivana', 'vekia', 'banjaluci', 'bih', 'tv.dodik', 'i', 'del', 'hercegovine', 'milorad', 'bosne', 'republike', 'gospodinu', 'srpske', 'čoviću', 'kazao']",0.027777777777777776,0.0
9,9,9,1767,Politika,2019-02-04,Vostok-RU,EU pokušava da pokrene građanski rat u Irskoj svojim uslovima sporazuma obregzitu“ izjavila je lider francuske partije Nacionalno okupljanje (bivši Nacionalni front) Marin le Pen za televiziju VFMTV.„Evropska Unija zapravo pokušava da pokrene građanski rat u Irskoj u nekom vidu… Da obnovi sukob koji je postojao u Irskoj“ rekla je Le Penova komentarišući sporazum obregzitu“.  Le Penova je dodala da je cilj EU u tome da učinirazvod što bolnijim“ ali je naglasila da će on biti takav više za samu Evropsku uniju nego za Veliku Britaniju.  Britanski parlamentarci su u utorak izrazili svoj stav o nizu pitanja vezanih zabregzit“ dajući premijerki Terezi Mej jasan program za narednu rundu pregovora sa Evropskom unijom. Poslanici su potvrdili da ne podržavaju sporazum sa EU u sadašnjem vidu protive se povlačenju iz EU bez sporazuma žele da promene uslove o Severnoj Irskoj ali istovremeno nisu spremni da preuzmu odgovornost.  Pitanje irske granice je glavni kamen spoticanja u pregovorima sa Evropskom unijom i osnovni razlog zašto britanski parlament odbija da podrži sporazum obregzitu“ koji je Mejova zaključila sa EU. Premijerka je podržala amandmane koje su predložili parlamentarci na tačke koje se tiču posebnog carinskog i graničnog režima u Severnoj Irskoj jer se nada da će obnoviti pregovore sa Evropskom unijom a podrška parlamenta može da bude značajan argument u tim pregovorima. ,Le Pen: EU pokušava da obnovi sukob koji je postojao u Irskoj,2,RU,216,0.1388888888888889,6.467592592592593,12,0.6851851851851852,"['britaniju', 'evropskom', 'utorak', 'narednu', 'pen', 'francuske', 'veliku', 'unija', 'eu', 'premijerka', 'uniju', 'severnoj', 'vfmtv', 'mej', 'evropska', 'le', 'irskoj', 'penova', 'terezi', 'le', 'britanski', 'unijom']",-0.011627906976744186,0.3333333333333333
